"model","Kest","Sensitivity","Precision","F1","cosine_R","rmse_sig","rmse_theta","rmse_Betas","sign_Betas","fp_Betas","rmse_lambda_in","rmse_lambda_out","rmse_counts_in","rmse_counts_out","time","iter","effectiveBetas","effectiveSigs","effectiveTheta","effectiveMu","effectiveSigma2","effectiveLogPost","effectiveLogLik","effectiveLogPrior","Simulation","Scenario","n","J"
"PPF_map",7,1,1,1,0.981390352583517,0.00511896606204533,142.476787078378,0.204623403719085,0.971428571428571,0,0.076850238412953,0.0570872764031815,0.472187243361009,0.45309135528359,9.49721944332123,430,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_09","S5_cn_noise",193372,100
"PPF_mcmc",7,1,1,1,0.981270138692665,0.00544416561314536,131.548192764503,0.204907251721937,0.971428571428571,0,0.0767651905254799,0.0570600454754714,0.47219113596472,0.453096566365326,26.6151015082995,NA,150.064456735901,175.943172699423,337.040128706992,705.384853994708,1503.82518394277,150,112.285362871112,150,"Simulation_09","S5_cn_noise",193372,100
"CompNMF",7,0.75,0.857142857142857,0.8,0.968800853262353,0.00585046219968667,125.758432633887,0.311726441709286,0,0,0.0493270581461776,0.0904582249843977,0.423798246235847,0.453903684763919,0.0233827988306681,6748,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_10","S5_cn_noise",169690,100
"SignatureAnalyzer",7,0.75,0.857142857142857,0.8,0.963974327594273,0.00573206408421405,122.774620171998,0.311726441709286,0,0,0.0493580803622937,0.0904696830052713,0.423801122603625,0.453911391198962,1.16912734508514,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_10","S5_cn_noise",169690,100
"PPF_map",8,1,1,1,0.986442221976018,0.00339648608692581,50.6149256586778,0.17291791843806,0.925,0,0.0357080277213382,0.073172060315171,0.42271358524949,0.452585204674634,5.06730397939682,290,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_10","S5_cn_noise",169690,100
"PPF_mcmc",8,1,1,1,0.988129566069193,0.00394630397137914,55.57663541135,0.171935398435366,0.95,0,0.0355971021042086,0.0730358160466022,0.422719073588432,0.452591820697685,24.8730268200239,NA,122.208189323098,158.250965922995,286.824468642641,583.669737474955,1454.75486985088,150,150,150,"Simulation_10","S5_cn_noise",169690,100
"CompNMF",8,1,1,1,0.974836089114093,0.00486038072645146,116.377711417012,0.35650471833787,0,0,0.185490828986581,0.0565451125223532,0.554670733926181,0.458588760215493,0.0350680192311605,5963,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_11","S5_cn_noise",197221,100
"SignatureAnalyzer",8,0.875,0.875,0.875,0.961473929138002,0.00496168999015166,107.879537379509,0.35650471833787,0,0,0.185476962017666,0.0568756584682341,0.554673326304563,0.458622827171055,1.56386178334554,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_11","S5_cn_noise",197221,100
"PPF_map",8,1,1,1,0.994746837943153,0.00231738271265024,71.1681232805615,0.204505090261992,0.975,0,0.148793522172944,0.0348281433748729,0.550417292703383,0.456152442480968,4.84142379760742,210,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_11","S5_cn_noise",197221,100
"PPF_mcmc",8,1,1,1,0.995120780672843,0.0031738579536022,74.9620480775397,0.20193223359885,0.975,0,0.148580530790179,0.0350412782187762,0.550423351473749,0.456158595381762,30.6661761879921,NA,139.742011092119,183.852632466724,295.650028207239,583.94176271145,1501.32307500183,150,113.713581413976,150,"Simulation_11","S5_cn_noise",197221,100
"CompNMF",7,0.875,1,0.933333333333333,0.972430733245994,0.00570835085695558,191.707827925877,0.375560171112869,0,0,0.0842248270512051,0.108244135688068,0.496137224853232,0.521277372749803,0.00685603618621826,4141,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_12","S5_cn_noise",235146,100
"SignatureAnalyzer",8,0.875,0.875,0.875,0.964486727857396,0.00476768553254355,124.358332247544,0.375560171112869,0,0,0.0842532726752135,0.108191112960032,0.496139597776719,0.521268273799886,2.31361796061198,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_12","S5_cn_noise",235146,100
"PPF_map",8,1,1,1,0.997237249702017,0.00177745850679094,64.5206886321284,0.209854803279229,1,0,0.0583354461438862,0.0822575689305865,0.493505574181209,0.517681386199015,13.4275496482849,510,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_12","S5_cn_noise",235146,100
"PPF_mcmc",8,1,1,1,0.997071749732619,0.00280393722311287,69.8644843824838,0.208701354273761,1,0,0.058242806515923,0.0820704307864753,0.493511808874298,0.517682277125412,34.2178044597308,NA,122.484776085293,192.844147593955,268.99802902809,626.432294988139,1534.33709788783,150,109.429416873986,125.752886192827,"Simulation_12","S5_cn_noise",235146,100
"CompNMF",7,0.75,0.857142857142857,0.8,0.967615639251243,0.00618344042970492,202.613628791643,0.385366507320315,0,0,0.164272009785785,0.137573344235141,0.469504040009102,0.488115667077581,0.00669289827346802,4073,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_13","S5_cn_noise",204193,100
"SignatureAnalyzer",8,0.875,0.875,0.875,0.972913561411166,0.00452590326669763,123.649415874415,0.385366507320315,0,0,0.164252368727861,0.13752212089966,0.469506917595661,0.488112292491478,1.08813051780065,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_13","S5_cn_noise",204193,100
"PPF_map",8,1,1,1,0.994622621224598,0.00213934159868895,96.924984909649,0.218974215720828,0.95,0.05,0.132078076257267,0.103971338288309,0.466016086310719,0.484874388981572,10.6197109858195,460,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_13","S5_cn_noise",204193,100
"PPF_mcmc",8,1,1,1,0.994489187268425,0.00252678403906624,98.1975530080354,0.219087367663613,0.95,0.025,0.13180561460666,0.103857217534112,0.466021527390825,0.484879019567401,30.7598027269045,NA,138.759059610416,164.518097129005,309.184308869442,712.305151446115,1483.76656953972,150,150,150,"Simulation_13","S5_cn_noise",204193,100
"CompNMF",7,0.875,1,0.933333333333333,0.969417696732883,0.00562434184584703,120.561316688579,0.319297597389323,0,0,0.0643506227216011,0.07083392267652,0.450620249923693,0.413380832601242,0.0278249541918437,6751,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_14","S5_cn_noise",176017,100
"SignatureAnalyzer",8,0.875,0.875,0.875,0.959771404724489,0.00536777792542652,89.2443377094734,0.319297597389323,0,0,0.0643676243353034,0.0708371281342367,0.450622275654728,0.413384630295322,1.45433433055878,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_14","S5_cn_noise",176017,100
"PPF_map",8,1,1,1,0.994396867129387,0.00303088335525071,50.9074100184856,0.179824680705007,0.9,0.025,0.0444675499967679,0.0536296424634888,0.449072940473652,0.411672650707576,6.37914076646169,320,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_14","S5_cn_noise",176017,100
"PPF_mcmc",8,1,1,1,0.990888261783915,0.00434568494969582,65.3691808687016,0.178900769889292,0.9,0.05,0.0444227182068365,0.0535827243407692,0.449080537419987,0.411671761085802,26.3477234323819,NA,108.286893652062,155.475539328077,235.859888984468,429.447366825396,1500,150,52.7513609452508,150,"Simulation_14","S5_cn_noise",176017,100
"CompNMF",7,0.875,1,0.933333333333333,0.966185253894927,0.00529121309604246,151.627463836387,0.365709189609876,0,0,0.067204118158304,0.0564646017326577,0.475966648254908,0.468122941401629,0.00684430201848348,3916,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_15","S5_cn_noise",208402,100
"SignatureAnalyzer",8,0.875,0.875,0.875,0.969792044582602,0.00461436966220316,108.185742696315,0.365709189609876,0,0,0.0672336858560631,0.0565440450377181,0.475968962216435,0.468125927583692,1.65061664581299,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_15","S5_cn_noise",208402,100
"PPF_map",8,1,1,1,0.995828516099644,0.00322357442282747,61.7928710470088,0.20360790356655,1,0.025,0.0481440211323286,0.0429319418552025,0.473483367044756,0.466038949212971,6.42224586009979,260,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_15","S5_cn_noise",208402,100
"PPF_mcmc",8,1,1,1,0.996336875875014,0.00430417333825416,65.110497219052,0.20180732337967,1,0.025,0.0480285391424339,0.0429561602580367,0.473490765026827,0.466038126448912,31.1162146011988,NA,131.999922373716,198.897572811246,297.343550160171,649.108972910502,1427.96214260397,109.161670373507,111.482898797279,150,"Simulation_15","S5_cn_noise",208402,100
"CompNMF",7,1,1,1,0.96997991425337,0.00572389424600452,132.983668838708,0.334304125962872,0,0,0.0582870327797038,0.0422968992566563,0.444129454581192,0.423944759915697,0.0306250890096029,5696,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_16","S5_cn_noise",177009,100
"SignatureAnalyzer",8,0.875,0.875,0.875,0.959397002802411,0.00498404453810054,93.9254340454081,0.334304125962872,0,0,0.0583089702944536,0.0423485396883954,0.444131479844627,0.423946411268219,2.15024355252584,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_16","S5_cn_noise",177009,100
"PPF_map",7,1,1,1,0.984328944514529,0.00497230988304591,138.175807372868,0.21010690052677,0.971428571428571,0,0.0434834487258619,0.0294692051037764,0.442830877265656,0.4227345988965,6.25407294034958,310,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_16","S5_cn_noise",177009,100
"PPF_mcmc",7,1,1,1,0.983691780977648,0.00555763373131939,132.760232852608,0.211023982902732,0.942857142857143,0,0.0434382912489286,0.0295006121851058,0.442834759397147,0.422738692801956,26.0833086530368,NA,147.904587191854,179.609229698335,341.367271111944,784.180871064081,1541.62918493385,139.559996544666,150,150,"Simulation_16","S5_cn_noise",177009,100
"CompNMF",7,0.875,1,0.933333333333333,0.967203205056475,0.00605369327236571,114.049194153024,0.362439713013879,0,0,0.085627189950016,0.096491102228448,0.499425475324526,0.503054625155361,0.0329950332641602,4569,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_17","S5_cn_noise",231159,100
"SignatureAnalyzer",7,0.875,1,0.933333333333333,0.95838081982492,0.00581110842858019,103.646338948844,0.362439713013879,0,0,0.0856651802868657,0.0965170956406642,0.499428771856689,0.503055756453351,2.33133684794108,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_17","S5_cn_noise",231159,100
"PPF_map",8,0.875,0.875,0.875,0.980444557113955,0.00395258388265097,82.4433811868652,0.207372709074107,0.975,0.075,0.0590868050584258,0.0685864673298415,0.496361315810858,0.500047638584639,5.91398908297221,230,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_17","S5_cn_noise",231159,100
"PPF_mcmc",8,1,1,1,0.991114560251245,0.00305431524300634,67.0415042259464,0.203414692552561,1,0.025,0.0589249979446758,0.0683953403396596,0.496358858762028,0.50004874513827,34.1781985441844,NA,134.226514548892,182.520066584801,290.948008152423,658.860384233588,1441.00101369836,109.285542617441,49.8769587975581,79.6735470762828,"Simulation_17","S5_cn_noise",231159,100
"CompNMF",7,0.75,0.857142857142857,0.8,0.954752554452022,0.00766440847922132,146.848839267566,0.294582875932078,0,0,0.0488522104576906,0.0332451915426796,0.438273414934197,0.434853936933292,0.0411187648773193,25829,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_18","S5_cn_noise",171768,100
"SignatureAnalyzer",7,0.75,0.857142857142857,0.8,0.95848618431385,0.00628298467165841,129.705053481262,0.294582875932078,0,0,0.0488787495106699,0.0335176281920956,0.438275796522145,0.434865540397271,1.49111803372701,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_18","S5_cn_noise",171768,100
"PPF_map",8,1,1,1,0.983694275912565,0.00429860174362131,64.6648862623899,0.171941759908479,0.975,0,0.0324944770530983,0.0205620615614769,0.437015940485183,0.433937167991687,8.06996025641759,420,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_18","S5_cn_noise",171768,100
"PPF_mcmc",8,1,1,1,0.986812298100026,0.00468800569426379,61.9869396614764,0.169981899089995,1,0,0.0324262650136411,0.0207929136345963,0.437019857266436,0.433937797827463,25.7236654003461,NA,113.358255509798,144.300733835407,258.395999197115,592.675690134912,1578.7646132651,80.9800109113409,111.02674236806,97.5085202100986,"Simulation_18","S5_cn_noise",171768,100
"CompNMF",7,0.875,1,0.933333333333333,0.964924377415637,0.00566139308885518,152.943595106857,0.424229315070515,0,0,0.150981931913196,0.195965134808303,0.600702069499786,0.571112920093194,0.0546158115069071,9272,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_19","S5_cn_noise",280268,100
"SignatureAnalyzer",8,0.875,0.875,0.875,0.965726147766083,0.00456032082047974,116.208042138218,0.424229315070515,0,0,0.150973177237688,0.195986736699839,0.600704217903638,0.57112944081297,1.77430252234141,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_19","S5_cn_noise",280268,100
"PPF_map",9,1,0.888888888888889,0.941176470588235,0.98532058035272,0.0197588735279379,110.138425046374,0.231365884959892,0.95,0,0.113239937680409,0.16940413366301,0.595201376930854,0.565250729599053,8.07026711702347,270,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_19","S5_cn_noise",280268,100
"PPF_mcmc",8,1,1,1,0.996124233614904,0.00185087739106184,77.9884189846943,0.238160751753763,0.925,0,0.112945045939251,0.169100627661568,0.595209021155357,0.565262517420642,39.5202860951424,NA,149.148593829775,195.058903056112,339.188114220875,898.288043412816,1489.78019252991,150,150,117.062757652839,"Simulation_19","S5_cn_noise",280268,100
"CompNMF",7,0.875,1,0.933333333333333,0.963483893512509,0.00559672960761227,158.325945182819,0.372896137233316,0,0,0.157157000698445,0.0623703070234952,0.529637256603998,0.554901120617756,0.00993466774622599,6515,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_20","S5_cn_noise",233314,100
"SignatureAnalyzer",8,0.875,0.875,0.875,0.964318480143364,0.00478890807726446,117.194449071418,0.372896137233316,0,0,0.157157597997759,0.0624801105114004,0.529640284706015,0.554906578595532,2.20704437494278,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_20","S5_cn_noise",233314,100
"PPF_map",8,1,1,1,0.995541057937743,0.00262021989832002,68.4489972611397,0.212038457146068,1,0,0.13372603463683,0.0421947425471686,0.525649693957546,0.551849540196861,10.9832350611687,430,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_20","S5_cn_noise",233314,100
"PPF_mcmc",8,1,1,1,0.995100678653178,0.00332798222893523,74.8558691045911,0.212043186652807,1,0,0.133620730497042,0.0422926691862487,0.525654019547884,0.551854769059442,35.6084978143374,NA,135.030882415513,198.114802592594,292.292194234502,678.380016909884,1556.04117065756,99.851217487659,229.457312004989,150,"Simulation_20","S5_cn_noise",233314,100
"CompNMF",7,0.625,0.714285714285714,0.666666666666667,0.929681288990833,0.00928206157459232,134.672281868027,0.297763595024756,0,0,0.0343461384086297,0.0253358391344671,0.411463170192897,0.426662333401342,0.0189211487770081,13030,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_01","S6_opportunity",157980,100
"SignatureAnalyzer",8,0.625,0.625,0.625,0.914099372343425,0.0108781582822312,111.023237605704,0.297763595024756,0,0,0.034396109578383,0.0254604857116992,0.411465697512561,0.426664444307371,1.89690210024516,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_01","S6_opportunity",157980,100
"PPF_map",8,1,1,1,0.955260929842863,0.00771328326759035,99.7213151719874,0.164343478835708,0.975,0,0.025431138746805,0.0180293024058331,0.410807779682685,0.426301135331551,6.13301300207774,340,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_01","S6_opportunity",157980,100
"PPF_mcmc",8,1,1,1,0.953438344278285,0.00991134990653637,95.0253550615672,0.164117827574165,0.975,0.025,0.0254136989666468,0.0181278663932718,0.410812137380664,0.426303362650073,24.6735588987668,NA,116.178274306763,182.808810378725,279.909397778602,452.74701081916,1481.85043297197,150,82.9851630709775,150,"Simulation_01","S6_opportunity",157980,100
"CompNMF",7,0.75,0.857142857142857,0.8,0.933414100101376,0.0104504305395829,300.471923184808,0.360294790113276,0,0,0.101991315196194,0.0569328466016453,0.490693526184954,0.443958367773023,0.0304535865783691,7677,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_02","S6_opportunity",217087,100
"SignatureAnalyzer",7,0.75,0.857142857142857,0.8,0.92877220056215,0.0111573807448289,294.758823759995,0.360294790113276,0,0,0.101988286039673,0.0570303283124527,0.490696291615703,0.443961959136596,2.13338324626287,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_02","S6_opportunity",217087,100
"PPF_map",8,0.875,0.875,0.875,0.945468366800006,0.0102609320891937,151.439975617662,0.204521586694295,0.925,0.025,0.0778023405143652,0.0372454824687326,0.487187018541313,0.441659481708209,10.3424717585246,410,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_02","S6_opportunity",217087,100
"PPF_mcmc",8,0.875,0.875,0.875,0.940754009198755,0.0110629378071743,149.836285693565,0.203490020256881,0.9,0.05,0.0775804574340774,0.0372331032929173,0.487195698747027,0.44165739616208,32.7953190843264,NA,125.42663974833,230.444470973141,245.359563356604,641.069476566805,1485.99439832436,150,104.518101543317,150,"Simulation_02","S6_opportunity",217087,100
"CompNMF",7,0.75,0.857142857142857,0.8,0.925842200263167,0.00987501101002425,154.563393361683,0.325276475838752,0,0,0.0622097581729735,0.0503576845267804,0.460721221860496,0.427570873487354,0.0179497559865316,2671,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_03","S6_opportunity",179947,100
"SignatureAnalyzer",7,0.875,1,0.933333333333333,0.925205560894655,0.0107920705370308,135.072193003757,0.325276475838752,0,0,0.0622363840477006,0.0505896167086493,0.460724183295678,0.427582800154873,2.70554833809535,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_03","S6_opportunity",179947,100
"PPF_map",8,0.875,0.875,0.875,0.944218204326595,0.00939612565395182,117.550176674203,0.183551760662127,0.925,0,0.0489861959349169,0.0367503601358129,0.459202915931971,0.426243413590623,5.423657198747,250,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_03","S6_opportunity",179947,100
"PPF_mcmc",8,0.875,0.875,0.875,0.948880945130028,0.0107154242298849,109.755651000467,0.181039962897693,0.925,0,0.048891246523859,0.0369044791002697,0.459202841129251,0.426242351998721,26.4921952287356,NA,120.347404261578,198.063775699185,286.906744993001,561.429068497319,1482.16881465029,150,150,115.409430034489,"Simulation_03","S6_opportunity",179947,100
"CompNMF",7,0.75,0.857142857142857,0.8,0.939499805011387,0.00819323466536284,165.784933145495,0.324233284944363,0,0,0.180601945074678,0.100569136341808,0.485583949509487,0.577311101353003,0.00712556441624959,4220,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_04","S6_opportunity",201013,100
"SignatureAnalyzer",8,0.75,0.75,0.75,0.928357277909016,0.00890746688873084,130.095575164384,0.324233284944363,0,0,0.180614682903166,0.100586525186264,0.485585708645307,0.577313076219913,2.20772234201431,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_04","S6_opportunity",201013,100
"PPF_map",8,1,1,1,0.962579096614206,0.00673413118722469,100.913420334078,0.180726763104464,1,0,0.158234281771155,0.0680319449346768,0.481993192663786,0.569911087285223,5.55638201236725,260,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_04","S6_opportunity",201013,100
"PPF_mcmc",8,1,1,1,0.957241437034207,0.00982600913877029,97.2435262635681,0.18068247639168,0.975,0,0.15798539463907,0.0677476837287699,0.481996469277724,0.569908520967297,28.2114829262098,NA,105.071262505379,191.716065440659,235.540376693907,584.029881541519,1500,114.858687582008,150,150,"Simulation_04","S6_opportunity",201013,100
"CompNMF",7,0.75,0.857142857142857,0.8,0.930190605130951,0.00827645601547805,172.625003439474,0.340609179612187,0,0,0.085244913704856,0.247999957938432,0.506500844036909,0.517700105365076,0.0420392592748006,8292,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_05","S6_opportunity",239499,100
"SignatureAnalyzer",8,0.625,0.625,0.625,0.917792757030089,0.0107910380499867,149.330626110705,0.340609179612187,0,0,0.0852771057449666,0.247983896264955,0.506503302742077,0.517699255353034,3.1321521282196,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_05","S6_opportunity",239499,100
"PPF_map",8,0.875,0.875,0.875,0.958370823108119,0.00645062051994673,107.955779578022,0.194163821781889,0.9,0.025,0.062644645819931,0.226645364381895,0.502924407892282,0.512500566835554,12.8174126466115,510,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_05","S6_opportunity",239499,100
"PPF_mcmc",8,1,1,1,0.959492736098386,0.0097578589971857,97.7251029647042,0.192585330325181,0.9,0.05,0.062514847400929,0.225686507379703,0.502930351813208,0.51251858373038,35.621926065286,NA,115.770361189224,190.862439864894,257.041453428201,704.093374198921,1502.33358405268,150,150,99.762444005372,"Simulation_05","S6_opportunity",239499,100
"CompNMF",7,0.875,1,0.933333333333333,0.944975416608996,0.0081624676815498,194.652066912535,0.33914294181814,0,0,0.0741258036053678,0.0497450269231622,0.47689811033331,0.437057356893407,0.0277091781298319,5300,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_06","S6_opportunity",199517,100
"SignatureAnalyzer",8,0.875,0.875,0.875,0.937138680353009,0.00987127979127161,131.246250489263,0.33914294181814,0,0,0.0741566372708731,0.0500833646459768,0.476900756821523,0.437083654966402,2.46879264911016,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_06","S6_opportunity",199517,100
"PPF_map",8,1,1,1,0.963559472481172,0.007559780792813,91.0457045345993,0.187703804068762,1,0,0.0514119826038084,0.0267336842272243,0.474291569612544,0.4348643188862,5.52713003555934,240,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_06","S6_opportunity",199517,100
"PPF_mcmc",8,1,1,1,0.959650160822255,0.00991784082743766,92.2992929872446,0.186181139878534,1,0,0.0511965363160388,0.0269708578476038,0.474297456688351,0.434866952269563,30.9720761934916,NA,122.840942080929,179.517373762848,278.264034495363,517.069936882427,1508.2528743836,150,150,202.970873868319,"Simulation_06","S6_opportunity",199517,100
"CompNMF",7,0.875,1,0.933333333333333,0.9306634032757,0.0112557137068865,212.642436276083,0.292486272821677,0,0,0.0748482630191836,0.0432113438070919,0.419454950803316,0.437153868037937,0.0262516975402832,6786,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_07","S6_opportunity",162054,100
"SignatureAnalyzer",8,0.875,0.875,0.875,0.919210202746766,0.0116464597556915,196.340090231431,0.292486272821677,0,0,0.0748138267812011,0.0432542093420213,0.419457581991645,0.437157419769516,2.4088265021642,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_07","S6_opportunity",162054,100
"PPF_map",7,0.875,1,0.933333333333333,0.941959980296831,0.0107867365775274,209.890125925868,0.174992631729984,0.942857142857143,0,0.0638467900647196,0.0311865192209262,0.418277653700541,0.435916628419169,6.11422775586446,340,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_07","S6_opportunity",162054,100
"PPF_mcmc",7,0.875,1,0.933333333333333,0.937737341609576,0.0109399343015505,203.877413419595,0.176121200057958,0.942857142857143,0,0.0636678894260562,0.0311578664788298,0.418280954874839,0.43592039022838,23.9190302848816,NA,143.540485205641,176.597298136897,306.475312335656,450.929751782217,1500,150,150,150,"Simulation_07","S6_opportunity",162054,100
"CompNMF",7,0.75,0.857142857142857,0.8,0.935087748476679,0.00754850346366314,154.586230096105,0.332406417874529,0,0,0.0809441507210339,0.058429049587479,0.479346758937703,0.560250045307174,0.0113019824028015,2937,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_08","S6_opportunity",202475,100
"SignatureAnalyzer",8,0.75,0.75,0.75,0.926353136412759,0.00943173179202792,132.250720248682,0.332406417874529,0,0,0.081021715048009,0.0584128303283951,0.479348905437361,0.560241467083631,1.53464113076528,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_08","S6_opportunity",202475,100
"PPF_map",7,0.875,1,0.933333333333333,0.942375881637606,0.0072331151890822,142.789158080971,0.204018627271827,1,0,0.0620175246477504,0.0368974004975605,0.476696694503224,0.55652149297284,9.16051617860794,420,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_08","S6_opportunity",202475,100
"PPF_mcmc",7,0.875,1,0.933333333333333,0.936639778544781,0.010589504872354,140.134813634248,0.204327517173519,1,0,0.062025432172884,0.0369789984522927,0.476698858576079,0.556521718873446,27.325638572375,NA,140.757671294513,185.697708163963,324.071506573203,569.979508317845,1517.30869019604,46.3192770282354,80.8322012585462,89.85375224397,"Simulation_08","S6_opportunity",202475,100
"CompNMF",7,0.75,0.857142857142857,0.8,0.935103419147518,0.0100806346465753,218.791840760799,0.350435054796523,0,0,0.0940825917739901,0.0720080099734856,0.497199238534094,0.471610923289695,0.0279108842213949,6703,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_09","S6_opportunity",222491,100
"SignatureAnalyzer",8,0.625,0.625,0.625,0.930661829548758,0.0108235304255176,159.359830972421,0.350435054796523,0,0,0.0941059814702479,0.072063009201438,0.497201096502033,0.471613321135025,4.04188190698624,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_09","S6_opportunity",222491,100
"PPF_map",8,1,1,1,0.954887976825586,0.00943505582749066,144.651867642834,0.197265139108536,0.975,0.025,0.065408293328906,0.0497637706313691,0.493740365340095,0.469070464960937,6.64170487324397,270,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_09","S6_opportunity",222491,100
"PPF_mcmc",8,0.875,0.875,0.875,0.944615846293328,0.0112828052120383,138.381273379321,0.198885504036263,0.975,0.025,0.06523162338753,0.0495892548023802,0.493743802726239,0.469077019003942,33.4418835759163,NA,133.808724193055,195.279263999436,273.841629478434,532.283595181543,1485.33783363749,114.94704442784,150,150,"Simulation_09","S6_opportunity",222491,100
"CompNMF",7,0.875,1,0.933333333333333,0.934798197824567,0.00763452529516105,122.73376847965,0.317607420423822,0,0,0.0648471030255872,0.0459667956569923,0.463290644284258,0.436328993720006,0.0229538003603617,14109,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_10","S6_opportunity",196376,100
"SignatureAnalyzer",8,0.625,0.625,0.625,0.917960416163809,0.0103447211190916,107.120504001534,0.317607420423822,0,0,0.0648914508659602,0.0461486307777132,0.463293435695319,0.43634185820964,3.09503529469172,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_10","S6_opportunity",196376,100
"PPF_map",8,0.875,0.875,0.875,0.946300961128767,0.00733018344511664,94.6402871641116,0.180464423981779,0.9,0.025,0.0467466506257438,0.03108104673185,0.461433404393181,0.434919701057184,5.29993313153585,250,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_10","S6_opportunity",196376,100
"PPF_mcmc",8,0.875,0.875,0.875,0.951257931815931,0.00998738148583818,85.9062828813554,0.179094686306059,0.9,0.05,0.0467118482291846,0.0311499291021298,0.461434293113336,0.434920777397067,30.1649214903514,NA,119.340549628499,183.766726778028,240.459534708494,477.843774823538,1573.04853887997,150,84.3056428735096,150,"Simulation_10","S6_opportunity",196376,100
"CompNMF",7,0.875,1,0.933333333333333,0.944096548030495,0.00938763938069874,168.513757922288,0.240963312356203,0,0,0.0199285735421014,0.0208433193482107,0.401966158494534,0.446662142581087,0.015291166305542,4066,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_11","S6_opportunity",141674,100
"SignatureAnalyzer",8,0.625,0.625,0.625,0.92470026310179,0.0109334456441376,110.712333073144,0.240963312356203,0,0,0.0200142641971242,0.020894969743737,0.40196796981513,0.44666191483224,2.12375485102336,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_11","S6_opportunity",141674,100
